animekaId,name,score,votes,country,episodes,format,duration,duration_global,running,date_start,date_end,categories,studios,authors,name_original,url,source
4097,Bakuretsu Tenshi - Infinity,8.81,228,Japon,1,oav,30,30,False,2007,2007,ACTION|CYBER & MECHA,GONZO,GONZO,Bakuretsu Tenshi -Infinity-,http://animeka.com/animes/detail/bakuretsu-tenshi-oav.html,http://animeka.com/animes/~_26.html
4096,Mes parrains sont magiques (2002),9.04,102,États-Unis,77,eps,22,1694,False,2001,2006,CARTOON & COMIC|COMÉDIE,NICKELODEON,MARMEL STEVE|HARTMAN BUTCH,The Fairly OddParents,http://animeka.com/animes/detail/fairly-oddparents.html,http://animeka.com/animes/~_233.html
4095,Yin-Yang-Yo! (2007),8.98,81,Grande-Bretagne,52,eps,13,676,False,2006,2006,CARTOON & COMIC|COMÉDIE,WALT DISNEY TELEVISION|JETIX CONCEPT ANIMATION,BOYLE BOB,Yin-Yang-Yo!,http://animeka.com/animes/detail/yin-yang-yo.html,http://animeka.com/animes/~_381.html
4094,Wow! Wow! Wubbzy!,8.31,16,États-Unis,52,eps,2,104,False,2006,2010,CARTOON & COMIC|COMÉDIE,FILM ROMAN,BOYLE BOB,Wow! Wow! Wubbzy!,http://animeka.com/animes/detail/wow-wow-wubbzy.html,http://animeka.com/animes/~_377.html
4099,Doraemon - Film 26,10.0,1,Japon,1,film,107,107,False,2006,2006,AVENTURE|FANTASTIQUE & MYTHE|COMÉDIE,SHIN-EI ANIMATION CO. LTD.|ASATSU [ADK,FUJIMOTO HIROSHI [FUJIO FUJIKO (F)]|ABIKO MOTOO [FUJIO FUJIKO (A),Doraemon - Nobita no Kyouryuu 2006,http://animeka.com/animes/detail/doraemon-nobita-no-kyoryu-2006.html,http://animeka.com/animes/~_78.html
4098,To Heart 2 OAV,8.38,29,Japon,3,oav,28,84,False,2007,2007,COMÉDIE|AMOUR & AMITIÉ,KAOS PROJECT,STUDIO AQUAPLUS,To Heart 2 OVA,http://animeka.com/animes/detail/to-heart-2-oav.html,http://animeka.com/animes/~_354.html
5735,Toupou (2005),8.41,93,France,26,eps,26,676,False,2004,2004,AVENTURE|COMÉDIE,XILAM FILMS,ELASTIK JANE|PEPPER SUE,Toupou,http://animeka.com/animes/detail/toupou.html,http://animeka.com/animes/~_359.html
5734,Sky Dancers - Danseuses d'étoiles (1997),9.61,33,France,26,eps,25,650,False,1996,1997,ACTION|AVENTURE|FANTASTIQUE & MYTHE,XILAM FILMS|GAUMONT|FRANCE 2,YEATMAN-EIFFEL SAVIN|GENTILE ANTHONY|GENTILE JOHN,Sky Dancers,http://animeka.com/animes/detail/sky-dancers.html,http://animeka.com/animes/~_322.html
5737,La Famille féerique (2007),8.62,45,France,26,eps,25,650,False,2006,2007,COMÉDIE,XILAM FILMS|FRANCE 3,Non sp&eacute;cifi&eacute;,La Famille féerique,http://animeka.com/animes/detail/la-famille-feerique.html,http://animeka.com/animes/~_176.html
5736,Le Magicien (1998),9.54,56,France,39,eps,25,975,False,1997,1998,ACTION|AVENTURE,XILAM FILMS|GAUMONT|FRANCE 3|FRANCE 2,Non sp&eacute;cifi&eacute;,Le Magicien,http://animeka.com/animes/detail/le-magicien.html,http://animeka.com/animes/~_188.html
5731,"Me, Myself and the Others",0.48,23,Italie,52,eps,5,260,False,2006,2006,FANTASTIQUE & MYTHE,ENANIMATION|MOTIONWORKS,Non sp&eacute;cifi&eacute;,"Me, Myself and the Others",http://animeka.com/animes/detail/me-myself-and-the-others.html,http://animeka.com/animes/~_230.html
5730,"Rahan, fils des âges farouches (2008)",9.03,36,France,26,eps,25,650,False,2008,2008,AVENTURE,XILAM FILMS|CASTELROSSO FILMS,LECUREUX ROGER,"Rahan, fils des âges farouches",http://animeka.com/animes/detail/rahan-fils-des-ages-farouches.html,http://animeka.com/animes/~_288.html
5733,Minoriteam,3.33,3,États-Unis,20,eps,30,600,False,2005,2006,ACTION|FANTASTIQUE & MYTHE|COMÉDIE,CARTOON NETWORK,DE LA PENA ADAM,Minoriteam,http://animeka.com/animes/detail/minoriteam.html,http://animeka.com/animes/~_241.html
5732,The Secret Show,1.67,3,Grande-Bretagne,30,eps,22,660,False,2006,2007,ACTION|AVENTURE,COLLINGWOOD O'HARE ENT.,COLLINGWOOD TONY|TRAN ANDREA,The Secret Show,http://animeka.com/animes/detail/the-secret-show.html,http://animeka.com/animes/~_351.html
5739,Les Schtroumpfs (film 1) (2011),5.33,18,États-Unis,1,film,104,104,False,2010,2011,FAMILIAL & JEUNESSE|COMÉDIE|ANIMATION 3D,"SONY PICTURES ENTERTAINMENT, INC.|COLUMBIA PICTURES",PEYO,The Smurfs,http://animeka.com/animes/detail/schtroumpfs-film-1.html,http://animeka.com/animes/~_207.html
5738,Rantanplan (2006),7.12,26,France,75,eps,2,150,False,2006,2006,COMÉDIE,XILAM FILMS|FRANCE 3|DARGAUD MARINA,GOSCINNY RENÉ|MORRIS,Rantanplan,http://animeka.com/animes/detail/rantanplan.html,http://animeka.com/animes/~_289.html
9868,Miss Monochrome The Animation (saison 2) (2015),0.0,1,Japon,None,eps,4,,True,2015,2015,MUSICAL|TRANCHE DE VIE,SANZIGEN ANIMATION STUDIO|LIDEN FILMS,HORIE YUI,Miss Monochrome The Animation 2,http://animeka.com/animes/detail/miss-monochrome-the-animation2.html,http://animeka.com/animes/~_242.html
1563,Gunbuster 2 (2007),8.7,234,Japon,6,oav,30,180,False,2004,2006,CYBER & MECHA|ESPACE & SCI-FICTION,GAINAX,GAINAX|OKADA TOSHIO|ENOKIDO YOJI,Top wo Nerae! 2,http://animeka.com/animes/detail/gunbuster2.html,http://animeka.com/animes/~_118.html
8097,Gyakkyou Burai Kaiji - Hakairoku Hen,9.37,347,Japon,26,eps,25,650,False,2011,2011,DRAME|ÉNIGME & POLICIER,MADHOUSE PRODUCTION,FUKUMOTO NOBUYUKI,Gyakkyou Burai Kaiji: Hakairoku Hen,http://animeka.com/animes/detail/gyakkyou-burai-kaiji-hakairoku-hen.html,http://animeka.com/animes/~_119.html
8096,Pretty Rhythm: Aurora Dream,8.7,172,Japon,54,eps,25,1350,False,2011,2011,SPORT,TATSUNOKO PRODUCTION,TAKARA INC. [TAKARATOMY]|SYN SOPHIA,Pretty Rhythm: Aurora Dream,http://animeka.com/animes/detail/pretty-rhythm-aurora-dream.html,http://animeka.com/animes/~_283.html
8095,Happy Kappy,6.0,5,Japon,25,eps,25,625,False,2011,2011,FAMILIAL & JEUNESSE|COMÉDIE,SHUEISHA|SHOGAKUKAN PROD. CO.,RINO MIZUHO,Happy Kappy,http://animeka.com/animes/detail/happy-kappy.html,http://animeka.com/animes/~_123.html
8094,Maji de watashi ni koi shinasai!!,8.74,284,Japon,12,eps,25,300,False,2011,2011,COMBAT & ARTS MART.|COMÉDIE|AMOUR & AMITIÉ|ECCHI,LARQULEY,MINATOSOFT,Maji de watashi ni koi shinasai!!,http://animeka.com/animes/detail/maji-de-watashi-ni-koi-shinasai.html,http://animeka.com/animes/~_223.html
8093,Mak Dau Xiang Dang Dang,0.0,1,Hong Kong,1,film,80,80,False,2009,2009,FAMILIAL & JEUNESSE|FANTASTIQUE & MYTHE,BLISS PICTURE LTD.,MAK ALICE|TSE BRIAN,Mak Dau Xiang Dang Dang,http://animeka.com/animes/detail/mcdull-kung-fu-kindergarten.html,http://animeka.com/animes/~_224.html
8091,Danball Senki,2.06,154,Japon,None,eps,25,,True,2011,2011,ACTION|ESPACE & SCI-FICTION,OLM (ORIENTAL LIGHT AND MAGIC),LEVEL-5 INC.|HINO AKIHIRO,Danball Senki,http://animeka.com/animes/detail/danball-senki.html,http://animeka.com/animes/~_66.html
8090,Thundercats (2012),9.19,26,États-Unis,None,eps,22,,True,2011,2011,ACTION|AVENTURE|ESPACE & SCI-FICTION,WARNER BROS. ANIMATION|STUDIO 4°C,WOLF TED,Thundercats (2011),http://animeka.com/animes/detail/thundercats-2011.html,http://animeka.com/animes/~_353.html
8099,Astarotte no omocha!,7.87,365,Japon,12,eps,25,300,False,2011,2011,FANTASTIQUE & MYTHE|COMÉDIE|AMOUR & AMITIÉ|ECCHI,DIOMEDEA,HAGA YUI,Astarotte no omocha!,http://animeka.com/animes/detail/astarotte-no-omocha.html,http://animeka.com/animes/~_21.html
8098,Hong Ling Jin Xia,10.0,1,Chine,1,oav,5,5,False,2010,2010,ACTION|DRAME|FANTASTIQUE & MYTHE,AUCUN,TENG CHENG|XIA LI,Hong Ling Jin Xia,http://animeka.com/animes/detail/hong-ling-jin-xia.html,http://animeka.com/animes/~_133.html
5239,Mickey Mouse n°026 - The Birthday Party,9.0,1,États-Unis,1,film,7,7,False,1931,1931,CONTES & RÉCITS,WALT DISNEY PICTURES,DISNEY WALT,The Birthday Party,http://animeka.com/animes/detail/the-birthday-party.html,http://animeka.com/animes/~_235.html
6659,Les Simpson (saison 20) (2009),9.21,81,États-Unis,21,eps,22,462,False,2008,2009,COMÉDIE,FILM ROMAN,GROENING MATT,The Simpsons,http://animeka.com/animes/detail/simpson-saison20.html,http://animeka.com/animes/~_208.html
6658,Do The Evolution (1998),8.67,15,États-Unis,1,clip,4,4,False,1998,1998,MUSICAL,SUN MIN IMAGE PICTURE|JIREH ANIMATION|EPOCH INK ANIMATION,Non sp&eacute;cifi&eacute;,Do The Evolution,http://animeka.com/animes/detail/do-the-evolution.html,http://animeka.com/animes/~_75.html
6653,Battle Spirits - Shounen Toppa Version,9.14,14,Japon,50,eps,25,1250,False,2008,2009,ACTION,TôEI ANIMATION|SUNRISE|SOTSU AGENCY,BANDAI,Battle Spirits: Shounen Toppa Version,http://animeka.com/animes/detail/battle-spirits-shounen-toppa-version.html,http://animeka.com/animes/~_30.html
6652,Scarecrowman,0.0,2,Japon,26,eps,25,650,False,2008,2008,AVENTURE|COMÉDIE|ANIMATION 3D,"TMS ENTERTAINMENT CO.,LTD.|VAP",NAKANO SHIROU,Scarecrowman,http://animeka.com/animes/detail/scarecrowman.html,http://animeka.com/animes/~_304.html
6651,Gunslinger Girl - Il Teatrino OAV (2009),5.68,87,Japon,2,oav,24,48,False,2008,2008,ACTION|DRAME,ASCII CORPORATION,AIDA YU,Gunslinger Girl - Il Teatrino OAV,http://animeka.com/animes/detail/gunslinger-girl-2-teatrino-oav.html,http://animeka.com/animes/~_118.html
6650,Negibouzu no Asatarou,6.0,10,Japon,48,eps,25,1200,False,2008,2009,AVENTURE,TôEI ANIMATION,IINO KAZUYOSHI,Negibouzu no Asatarou,http://animeka.com/animes/detail/negibouzu-no-asatarou.html,http://animeka.com/animes/~_256.html
2125,Assemble Insert,7.16,19,Japon,2,oav,30,60,False,1998,1998,COMÉDIE,STUDIO CORE,YUUKI MASAMI,Assemble Insert,http://animeka.com/animes/detail/assemble-insert.html,http://animeka.com/animes/~_20.html
6385,"Foster, la maison des amis imaginaires (2005)",9.05,22,États-Unis,50,eps,25,1250,False,2004,2008,FAMILIAL & JEUNESSE,CARTOON NETWORK,MCCRACKEN CRAIG,Foster's Home for Imaginary Friends,http://animeka.com/animes/detail/foster.html,http://animeka.com/animes/~_97.html
6384,La Graine enchantée (2001),10.0,1,France,1,eps,25,25,False,2001,2001,FAMILIAL & JEUNESSE,MILLIMAGES|FRANCE 3,MEGRI MAHMOUD|EVAN LOUIS,La Graine enchantée,http://animeka.com/animes/detail/la-graine-enchantee.html,http://animeka.com/animes/~_177.html
6387,Franky Snow (2007),8.16,19,France,52,eps,13,676,False,2007,2007,AVENTURE|FAMILIAL & JEUNESSE|COMÉDIE,TOON FACTORY,BUCHE ERIC,Franky Snow,http://animeka.com/animes/detail/franky-snow.html,http://animeka.com/animes/~_97.html
6386,Tracteur Tom (2005),6.14,7,Grande-Bretagne,52,eps,11,572,False,2003,2003,FAMILIAL & JEUNESSE|ANIMATION 3D,CONTENDER LTD,BRENNER ANDREW,Tractor Tom,http://animeka.com/animes/detail/tracteur-tom.html,http://animeka.com/animes/~_360.html
6383,Hakushaku to yousei,9.42,1659,Japon,12,eps,25,300,False,2008,2008,AVENTURE|FANTASTIQUE & MYTHE|AMOUR & AMITIÉ,ARTLAND,TANI MIZUE,Hakushaku to yousei,http://animeka.com/animes/detail/hakushaku-to-yousei.html,http://animeka.com/animes/~_121.html
6389,Juniper Lee (2007),8.38,21,États-Unis,40,eps,22,880,False,2005,2007,ACTION|COMÉDIE,CARTOON NETWORK,WINICK JUDD,The Life and Times of Juniper Lee,http://animeka.com/animes/detail/juniper-lee.html,http://animeka.com/animes/~_149.html
6388,Class 3000 (2007),6.4,10,États-Unis,26,eps,22,572,False,2006,2006,COMÉDIE|MUSICAL,CARTOON NETWORK,ANDRE 3000|VERRONE PATRIC|LYNCH W. THOMAS,Class of 3000,http://animeka.com/animes/detail/class-3000.html,http://animeka.com/animes/~_55.html
2381,Olivier l'aventurier (2003),6.79,39,Canada,39,eps,8,312,False,2002,2002,COMÉDIE,COLLIDEASCOPE,Non sp&eacute;cifi&eacute;,Olliver's Adventures,http://animeka.com/animes/detail/olivier-l-aventurier.html,http://animeka.com/animes/~_264.html
2380,Mister T (1985),3.96,25,États-Unis,30,eps,26,780,False,1983,1984,AVENTURE|COMÉDIE,"RUBY-SPEARS PRODUCTIONS, INC.",MISTER T,Mr. T,http://animeka.com/animes/detail/mister-t.html,http://animeka.com/animes/~_242.html
2383,Rolie Polie Olie (1999),6.21,14,États-Unis,225,eps,8,1800,False,1998,2001,ÉDUCATIF|FAMILIAL & JEUNESSE|ANIMATION 3D,NELVANA LTD,JOYCE WILLIAM,Rolie Polie Olie,http://animeka.com/animes/detail/rolie-polie-olie.html,http://animeka.com/animes/~_296.html
2382,Petit Vampire (2004),7.48,44,France,52,eps,13,676,False,2003,2004,COMÉDIE,FRANCE ANIMATION,SFAR JOANN,Petit Vampire,http://animeka.com/animes/detail/petit-vampire.html,http://animeka.com/animes/~_275.html
2385,Steel Angel Kurumi Zero,7.44,59,Japon,3,oav,15,45,False,2001,2001,COMÉDIE|ESPACE & SCI-FICTION,M.O.E,KAISHAKU,Koutetsu Tenshi Kurumi Zero,http://animeka.com/animes/detail/steel-angel-kurumi-zero.html,http://animeka.com/animes/~_332.html
2384,Steel Angel Kurumi Encore,9.47,47,Japon,4,oav,15,60,False,2000,2000,COMÉDIE|ESPACE & SCI-FICTION,PONY CANYON,KAISHAKU,Koutetsu Tenshi Kurumi,http://animeka.com/animes/detail/steel-angel-kurumi-encore.html,http://animeka.com/animes/~_332.html
2387,Yu-Gi-Oh ! Duel Monsters GX (2007),7.68,1026,Japon,180,eps,25,4500,False,2004,2008,ACTION|COMBAT & ARTS MART.|FANTASTIQUE & MYTHE,STUDIO GALLOP|NAS,TAKAHASHI KAZUKI,Yuu Gi Ou! Duel Monsters GX,http://animeka.com/animes/detail/yu-gi-oh-duel-monster-gx.html,http://animeka.com/animes/~_384.html
2386,Kakyuusei - Saison 2,7.32,103,Japon,13,eps,25,325,False,2004,2004,DRAME|AMOUR & AMITIÉ,ARMS,HIRUTA MASATO|STUDIO ELF,Kakyuusei 2 - Hitomi no Naka no Shoujotachi,http://animeka.com/animes/detail/kakyuusei2.html,http://animeka.com/animes/~_152.html
2389,Kaikan Phrase,9.44,272,Japon,44,eps,25,1100,False,1999,2000,DRAME|MUSICAL,STUDIO HIBARI,SHINJO MAYU,Kaikan Phrase,http://animeka.com/animes/detail/ecstasy-phrase.html,http://animeka.com/animes/~_152.html
2388,Eternal Family,7.7,101,Japon,1,film,28,28,False,1997,1998,DRAME|COMÉDIE,STUDIO 4°C|GAINAX,MORIMOTO KOUJI,Eikyuu Kazoku,http://animeka.com/animes/detail/eternal-family.html,http://animeka.com/animes/~_90.html
9353,Little Busters ! Sekai no Saitou wa Ore ga Mamoru!,6.08,24,Japon,1,oav,25,25,False,2013,2013,DRAME|COMÉDIE|AMOUR & AMITIÉ,J.C. STAFF,STUDIO KEY|VISUAL ART'S,Little Busters ! Sekai no Saitou wa Ore ga Mamoru!,http://animeka.com/animes/detail/little-busters-special.html,http://animeka.com/animes/~_212.html
1849,Shin Getter Robo VS Neo Getter Robo (2012),5.94,70,Japon,4,oav,30,120,False,2000,2001,CYBER & MECHA|ESPACE & SCI-FICTION,DYNAMIC PLANNING LTD|BANDAI VISUAL,NAGAI GOU,Shin Getter Robo tai Neo Getter Robo,http://animeka.com/animes/detail/shin-getter-vs-neo-getter.html,http://animeka.com/animes/~_313.html
1848,Monkey Turn V,5.68,22,Japon,25,eps,25,625,False,2004,2004,SPORT,OLM (ORIENTAL LIGHT AND MAGIC),KAWAI KATSUTOSHI,Monkey Turn V,http://animeka.com/animes/detail/monkey-turn-v.html,http://animeka.com/animes/~_247.html
1843,"Magique Tickle, Drôle de Fée (1991)",7.06,17,Japon,45,eps,25,1125,False,1978,1979,COMÉDIE|MAGICAL GIRL,TôEI ANIMATION,NAGAI GOU,Majokko Chikkuru,http://animeka.com/animes/detail/magique-tickle.html,http://animeka.com/animes/~_220.html
1842,Koutetsu Jeeg,9.03,38,Japon,46,eps,25,1150,False,1975,1976,COMBAT & ARTS MART.|CYBER & MECHA|ESPACE & SCI-FICTION,TôEI ANIMATION|DYNAMIC PLANNING LTD,YASUDA TATSUYA|NAGAI GOU,Koutetsu Jeeg,http://animeka.com/animes/detail/koutetsu-jeeg.html,http://animeka.com/animes/~_166.html
1841,Kaze no Matasaburo,7.83,6,Japon,1,oav,30,30,False,1988,1988,FANTASTIQUE & MYTHE|CONTES & RÉCITS,MADHOUSE PRODUCTION|KONAMI,MIYAZAWA KENJI,Kaze no Matasaburo,http://animeka.com/animes/detail/matasaburo.html,http://animeka.com/animes/~_156.html
1847,Psycho Armor Govarian,4.73,11,Japon,26,eps,25,650,False,1983,1984,COMBAT & ARTS MART.|CYBER & MECHA|ESPACE & SCI-FICTION,KNACK EIGA|DYNAMIC PLANNING LTD,NAGAI GOU,Psycho Armor Govarian,http://animeka.com/animes/detail/psycho-armor-govarian.html,http://animeka.com/animes/~_285.html
1846,Mazinger Z VS Dr Hell,8.68,19,Japon,1,film,25,25,False,1974,1974,AVENTURE|CYBER & MECHA|ESPACE & SCI-FICTION,TôEI ANIMATION|DYNAMIC PLANNING LTD,NAGAI GOU,Mazinger Z tai Dr Hell,http://animeka.com/animes/detail/mazinger-z-vs-dr-hell.html,http://animeka.com/animes/~_230.html
1845,Ikkyuu-san,7.91,35,Japon,296,eps,25,7400,False,1975,1982,FAMILIAL & JEUNESSE|HISTORIQUE|CONTES & RÉCITS,TôEI ANIMATION,SAKAGUCHI HISASHI,Ikkyuu-San,http://animeka.com/animes/detail/ikkyu-san.html,http://animeka.com/animes/~_138.html
1844,Mazinger Z contre le Général Dark (2015),7.71,24,Japon,1,film,43,43,False,1974,1974,AVENTURE|CYBER & MECHA|ESPACE & SCI-FICTION,TôEI ANIMATION|DYNAMIC PLANNING LTD,NAGAI GOU,Mazinger Z tai Ankoku Dai Shougun,http://animeka.com/animes/detail/mazinger-grand-general-darkness.html,http://animeka.com/animes/~_230.html
4958,Wally Gator (1971),7.0,14,États-Unis,52,eps,5,260,False,1962,1963,CARTOON & COMIC|COMÉDIE,HANNA BARBERA PRODUCTIONS,HANNA WILLIAM|BARBERA JOSEPH,Wally Gator,http://animeka.com/animes/detail/wally-gator.html,http://animeka.com/animes/~_374.html
4959,Woody Woodpecker (1967),9.81,16,États-Unis,194,eps,20,3880,False,1941,1972,CARTOON & COMIC|COMÉDIE,WALTER LANTZ PROD.,HARDAWAY BEN,Woody Woodpecker,http://animeka.com/animes/detail/woody-woodpecker.html,http://animeka.com/animes/~_377.html
2169,Honey & Clover (2010),9.24,1164,Japon,24,eps,25,600,False,2005,2005,AVENTURE|COMÉDIE|AMOUR & AMITIÉ,TV FUJI|GENCO|DENTSU INC.|ASMIK-ACE ENT.,UMINO CHIKA,Hachimitsu to Clover,http://animeka.com/animes/detail/honey-to-clover.html,http://animeka.com/animes/~_133.html
2168,Flash Gordon et les défenseurs de la Terre (1989),7.12,57,États-Unis,65,eps,25,1625,False,1985,1987,ACTION|AVENTURE|CARTOON & COMIC,TôEI ANIMATION|MARVEL STUDIOS|KING,FALK LEE|RAYMOND ALEX,Defenders of the Earth,http://animeka.com/animes/detail/defenseurs-de-la-terre.html,http://animeka.com/animes/~_95.html
9284,ImoCho (2014),7.58,33,Japon,12,eps,25,300,False,2014,2014,FANTASTIQUE & MYTHE|COMÉDIE|AMOUR & AMITIÉ|ECCHI,PROJECT NO.9,MATSUZAWA MARI,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",http://animeka.com/animes/detail/imocyo.html,http://animeka.com/animes/~_139.html
2165,Digimon X-Evolution,7.87,329,Japon,1,film,77,77,False,2005,2005,AVENTURE|ESPACE & SCI-FICTION|ANIMATION 3D,BANDAI VISUAL,HONGO AKIYOSHI,Digimon X-evolution,http://animeka.com/animes/detail/digimon-x-evolution.html,http://animeka.com/animes/~_74.html
4953,Tom et Sheenah (1999),9.97,30,France,26,eps,25,650,False,1999,1999,AVENTURE,FRANCE 3,BARTOLL AGNèS|BARTOLL JEAN-CLAUDE,Tom & Sheenah,http://animeka.com/animes/detail/tom-et-sheenah.html,http://animeka.com/animes/~_357.html
2167,Appleseed (film) (2005),8.56,713,Japon,1,film,106,106,False,2004,2004,ACTION|CYBER & MECHA|ESPACE & SCI-FICTION,DIGITAL FRONTIER,SHIROW MASAMUNE,Appleseed (2004),http://animeka.com/animes/detail/appleseed-movie.html,http://animeka.com/animes/~_17.html
4951,La Vallée des dinosaures (1979),6.67,3,États-Unis,16,eps,20,320,False,1974,1974,ACTION|AVENTURE|HISTORIQUE,HANNA BARBERA PRODUCTIONS,BARBERA JOSEPH|HANNA WILLIAM,Valley of the Dinosaurs,http://animeka.com/animes/detail/la-vallee-des-dinosaures.html,http://animeka.com/animes/~_182.html
4956,Les Aventures de Spot (1995),3.5,4,Grande-Bretagne,26,eps,5,130,False,1986,1986,CARTOON & COMIC|COMÉDIE,KING ROLLO FILMS LTD.,HILL ERIC,The Adventures of Spot,http://animeka.com/animes/detail/les-aventures-de-spot.html,http://animeka.com/animes/~_197.html
7308,Hatsukoi Limited - Special,8.22,64,Japon,6,tv-s,5,30,False,2009,2009,COMÉDIE,J.C. STAFF,KAWASHITA MIZUKI,Hatsukoi Limited,http://animeka.com/animes/detail/hatsukoi-limited-special.html,http://animeka.com/animes/~_125.html
4954,Sidney l'Eléphant (1976),10.0,2,États-Unis,18,eps,25,450,False,1958,1958,CARTOON & COMIC|COMÉDIE,TERRYTOONS|CBS,DEITCH GENE,Sidney the Elephant,http://animeka.com/animes/detail/sidney-lelephant.html,http://animeka.com/animes/~_318.html
4955,Super Souris (1982),7.22,9,États-Unis,60,eps,25,1500,False,1942,1961,CARTOON & COMIC|COMÉDIE,TERRYTOONS,TERRY PAUL,Mighty Mouse,http://animeka.com/animes/detail/super-souris.html,http://animeka.com/animes/~_336.html
9286,Penguin no Mondai DX?,0.0,1,Japon,52,eps,10,520,False,2011,2012,COMÉDIE,SHOGAKUKAN PROD. CO.,NAGAI YUUJI,Penguin no Mondai DX?,http://animeka.com/animes/detail/penguin-no-mondai-dx.html,http://animeka.com/animes/~_274.html
3298,Sarutobi Ecchan,2.5,4,Japon,26,eps,25,650,False,1971,1972,COMÉDIE,TôEI ANIMATION,ISHINOMORI SHOTARO,Sarutobi Ecchan,http://animeka.com/animes/detail/sarutobi-ecchan.html,http://animeka.com/animes/~_304.html
3299,Chappy la Magicienne,5.25,4,Japon,39,eps,25,975,False,1972,1972,AVENTURE,TôEI ANIMATION,ETÔ MASAHARU,Mahou Tsukai Chappy,http://animeka.com/animes/detail/mahou-tsukai-chappy.html,http://animeka.com/animes/~_49.html
1908,Valérian et Laureline (2007),8.01,908,France,40,eps,26,1040,False,2006,2007,AVENTURE|ESPACE & SCI-FICTION,FRANCE 3|ELLIPSANIME|AVALANCHE PRODUCTIONS,CHRISTIN PIERRE|MÉZIÈRES JEAN-CLAUDE,Time Jam - Valérian & Laureline,http://animeka.com/animes/detail/valerian-et-laureline.html,http://animeka.com/animes/~_370.html
5138,Silly Symphonies n°41 - The China Shop,5.5,4,États-Unis,1,film,8,8,False,1934,1934,CONTES & RÉCITS,WALT DISNEY PICTURES,THE WALT DISNEY COMPANY,The China Shop,http://animeka.com/animes/detail/the-china-shop.html,http://animeka.com/animes/~_320.html
5137,Silly Symphonies n°40 - The Night Before Christmas,0.0,1,États-Unis,1,film,8,8,False,1933,1933,CONTES & RÉCITS,WALT DISNEY PICTURES,THE WALT DISNEY COMPANY,The Night Before Christmas,http://animeka.com/animes/detail/the-night-before-christmas.html,http://animeka.com/animes/~_320.html
1907,Memories Off 3.5,9.35,34,Japon,4,oav,30,120,False,2004,2004,DRAME|AMOUR & AMITIÉ,PICTURE MAGIC|RIKUENTAI,KINDLE IMAGINE DEVELOP,Memories Off 3.5,http://animeka.com/animes/detail/memories-off-3-5.html,http://animeka.com/animes/~_232.html
5135,Silly Symphonies n°35 - L'Arche du père Noé (2004),0.0,1,États-Unis,1,film,8,8,False,1933,1933,CONTES & RÉCITS,WALT DISNEY PICTURES,THE WALT DISNEY COMPANY,Father Noah's Ark,http://animeka.com/animes/detail/larche-du-pere-noe.html,http://animeka.com/animes/~_320.html
1905,Record of Time and Space Adventures Zentrix (2003),8.49,150,Hong Kong,26,eps,25,650,False,2003,2003,CYBER & MECHA|ESPACE & SCI-FICTION|ANIMATION 3D,IMAGI ANIMATION STUDIOS,TANG TONY|KAO FRANCIS|IP FELIX|CHOW BENNY,Jikuu Boukenki Zentrix,http://animeka.com/animes/detail/zentrix.html,http://animeka.com/animes/~_290.html
3290,Uchuu Patrol Hopper,8.0,5,Japon,44,eps,25,1100,False,1965,1965,AVENTURE|ESPACE & SCI-FICTION,TôEI ANIMATION,FUKAGA WATETSUJI,Uchuu Patrol Hopper,http://animeka.com/animes/detail/uchuu-patrol-hopper.html,http://animeka.com/animes/~_365.html
1903,Vampires à la Havane (1999),6.79,58,Allemagne,1,film,72,72,False,1985,1985,AVENTURE|FANTASTIQUE & MYTHE|COMÉDIE,RTVE,PADRÓN JUAN,Vampiros en La Habana!,http://animeka.com/animes/detail/vampires-havane.html,http://animeka.com/animes/~_370.html
3292,Ookami shounen Ken,3.0,19,Japon,86,eps,25,2150,False,1963,1965,AVENTURE,TôEI ANIMATION,OONO HIROO,Ookami shounen Ken,http://animeka.com/animes/detail/ookami-shounen-ken.html,http://animeka.com/animes/~_267.html
3293,Kick no Oni,5.23,22,Japon,26,eps,25,650,False,1970,1971,COMBAT & ARTS MART.|SPORT,TôEI ANIMATION,KAJIWARA IKKI|NAKAJOU KENTAROU,Kick no Oni,http://animeka.com/animes/detail/kick-no-oni.html,http://animeka.com/animes/~_158.html
9352,Steins;Gate: Fuka Ryouiki no Déjà vu,7.5,156,Japon,1,film,90,90,False,2013,2013,AVENTURE|ESPACE & SCI-FICTION,WHITE FOX|FRONTIER WORKS,5PB.|NITROPLUS,Steins;Gate: Fuka Ryouiki no Déjà vu,http://animeka.com/animes/detail/steins-gate-fuka-ryouiki-no-deja-vu.html,http://animeka.com/animes/~_332.html
5233,Mickey Mouse n°020 - The Shindig,7.0,2,États-Unis,1,film,7,7,False,1930,1930,CONTES & RÉCITS,WALT DISNEY PICTURES,DISNEY WALT,The Shindig,http://animeka.com/animes/detail/the-shindig.html,http://animeka.com/animes/~_235.html
6891,Wagaya no Oinarisama - Special,8.68,22,Japon,6,tv-s,3,18,False,2008,2008,AVENTURE|FANTASTIQUE & MYTHE|COMÉDIE,ZEXCS,SHIBAMURA JIN,Wagaya no Oinarisama,http://animeka.com/animes/detail/wagaya-no-oinarisama-special.html,http://animeka.com/animes/~_373.html
